country,ccode,bloc,organization,womensrightsissue,womensrights01,recstate,recstatebloc,recstateorg,response,action_upr,session,year,equalityinsociety,vaw,econ,vawecon,health,femaleminorities,originalrecnumber,newrecnumber,recommendation,precision,action,repeatrec,instancerec,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_UPR,id,institution
San Marino,331,WEOG,,"Women's rights, migrants, labour",1,Philippines,Asia,ASEAN,Accepted,2,20,2014,1,,1,1,,1,1307,1230,Continue to ensure that women are given equitable access to the labour market and that measures introduced to address the problem of unemployment would not result in curtailment of the rights of migrant workers in San Marino,1,8,,,.,.,.,.,.,.,,1225,UPR1223,UPR
San Marino,331,WEOG,,Women's rights,1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,4,20,2014,1,1,,1,,,1308,1231,"Further strengthen existing mechanisms aimed at safeguarding the rights of women, especially with regard to protection against violence",1,8,,,.,.,.,.,.,.,,1226,UPR1224,UPR
San Marino,331,WEOG,,"Women's rights, human rights education and training",1,Malaysia,Asia,"ASEAN, OIC, Commonwealth",Accepted,5,20,2014,1,1,,1,,,1309,1232,Continue its measures in the prevention and repression of violence against women through effective implementation of the existing domestic legislation,2,7,,,.,.,.,.,.,.,,1227,UPR1225,UPR
San Marino,331,WEOG,,"Women's rights, human rights education and training",1,Malaysia,Asia,"ASEAN, OIC, Commonwealth",Accepted,5,20,2014,1,1,,1,,,1309a,1233,Continue its measures in the prevention and repression of violence against women through awareness-raising campaigns and programmes,3,4,,,.,.,.,.,.,.,,1228,UPR1226,UPR
San Marino,331,WEOG,,"Women's rights, human rights education and training",1,Singapore,Asia,"ASEAN, Commonwealth",Accepted,2,20,2014,1,1,,1,,,1310,1234,Continue its effort to combat domestic violence and promote gender equality,1,8,,,.,.,.,.,.,.,,1229,UPR1227,UPR
San Marino,331,WEOG,,Women's rights,1,Algeria,Africa,"AU, OIC, AL",Accepted,4,20,2014,1,,1,1,,,1312,1235,Adopt measures enabling more women's political representation,1,8,,,.,.,.,.,.,.,,1230,UPR1228,UPR
San Marino,331,WEOG,,"Women's rights, rights of the child",1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,4,20,2014,1,,1,1,,,1313,1236,"Ensure domestic institutions protect, promote and monitor the rights of women and girls and strengthen equality between men and women by ensuring the full participation of women in policy and decision-making processes",3,6,,,.,.,.,.,.,.,,1231,UPR1229,UPR
San Marino,331,WEOG,,Women's rights,1,Ghana,Africa,"OAS, OIF, Commonwealth",Accepted,4,20,2014,1,,1,1,,,1314,1237,Adopt measures to ensure a fair representation of women in ministerial positions of the country,2,8,,,.,.,.,.,.,.,,1232,UPR1230,UPR
Serbia,345,EEG,,"Women's rights, trafficking, rights of the child",1,Bangladesh,Asia,"OIC, Commonwealth",Accepted,4,3,2008,1,1,,1,,,1350,1265,Take effective measures to combat trafficking in women and children in cooperation with countries in the trafficking network.,2,1,,,1,0,0,0,0,0,,1233,UPR1231,UPR
Serbia,345,EEG,,Women's rights,1,Ghana,Africa,"AU, OIF, Commonwealth",Accepted,4,3,2008,1,,1,1,,,1351,1266,Increase its efforts at enhancing the role of women in high-level decision-making.,1,8,,,999,1,999,999,999,999,,1234,UPR1232,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Italy,WEOG,EU,Accepted,4,3,2008,1,1,,1,,,1352,1267,"Take all appropriate measures, in the fields of legislation and implementation to tackle domestic violence against women and children.",2,5,,,0,0,0,0,1,1,,1235,UPR1233,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Italy,WEOG,EU,Accepted,4,3,2008,1,1,,1,,,1352b,1268,"Take all appropriate measures, in the fields awareness-raising, to tackle domestic violence against women and children.",2,4,,,0,0,0,0,1,1,,1236,UPR1234,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Czech Republic,EEG,EU,Accepted,4,16,2013,1,1,,1,,,1322,1241,Effectively implement the relevant policies in the field of combating domestic violence in order to prevent domestic violence and to ensure impartial and prompt investigation and prosecution of perpetrators,2,3,,,0,0,0,0,1,1,,1237,UPR1235,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Slovenia,EEG,EU,Accepted,4,16,2013,1,1,,1,,,1323,1242,Undertake steps to shorten the period needed for issuing protective orders against domestic violence and to improve the effectiveness of criminal sanctions for violations of protective orders,3,3,,,0,1,0,0,0,0,,1238,UPR1236,UPR
Serbia,345,EEG,,"Women's rights, trafficking, rights of the child",1,Uruguay,GRULAC,"OAS, OEI",Accepted,4,16,2013,1,1,,1,,,1324,1243,"Strengthen the judicial mechanisms designed to prosecute and punish perpetrators of trafficking in persons, especially in women and children, reinforcing reparation measures and reintegration services for victims",3,3,,,0,333,1,0,333,0,,1239,UPR1237,UPR
Serbia,345,EEG,,Women's rights,1,Slovenia,EEG,EU,Accepted,4,16,2013,1,1,,1,,,1330,1244,Formulate a systematic approach toward eradication of stereotypes regarding women in society creating a climate of zero tolerance for violence against women,2,4,,,0,0,1,0,0,0,,1240,UPR1238,UPR
Serbia,345,EEG,,Women's rights,1,Azerbaijan,EEG,"OIC, CIS",Accepted,4,16,2013,1,,1,1,1,,1332,1245,"Further its endeavours with a view of positively affecting the participation of women in the field of economy, education and health",1,8,,,999,1,999,999,999,999,,1241,UPR1239,UPR
Serbia,345,EEG,,Women's rights,1,Japan,Asia,,Accepted,4,16,2013,1,1,,1,,,1333,1246,Enhance its efforts to eradicate violence against women and to improve the status of women in society,1,8,,,999,1,999,999,999,999,,1242,UPR1240,UPR
Serbia,345,EEG,,Women's rights,1,Singapore,Asia,"ASEAN, Commonwealth",Accepted,2,16,2013,1,1,,1,,,1334,1247,Continue its efforts to combat violence against women and promote gender equality,1,8,,,999,1,999,999,999,999,,1243,UPR1241,UPR
Serbia,345,EEG,,"Women's rights, human rights education and training",1,Spain,WEOG,"EU, OEI",Accepted,4,16,2013,1,1,,1,,,1335,1248,Redouble efforts to combat all forms of violence against women and adopt policies on education and awareness-raising in this area,2,4,,,0,1,0,0,1,0,,1244,UPR1242,UPR
Serbia,345,EEG,,Women's rights,1,Libya,Africa,"AU, OIC, AL",Accepted,5,16,2013,1,1,,1,,,1336,1249,Develop a work plan to implement the National Strategy of 2011 to prevent violence against women,3,7,,,0,0,0,1,1,1,,1245,UPR1243,UPR
Serbia,345,EEG,,Women's rights,1,Slovenia,EEG,EU,Accepted,3,16,2013,1,1,,1,,,1337,1250,"Give further attention to the assistance available to victims of violence against women, especially in the field of psycho-social support",2,6,,,0,0,1,0,0,0,,1246,UPR1244,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Kyrgyzstan,Asia,"OIC, CIS",Accepted,5,16,2013,1,1,,1,,,1338,1251,"Harmonize legal measures and policies in order to guarantee rights of victims of domestic violence in accordance with international standards, for instance, by amending the Criminal Procedure Law that would expand the term 'family member' in the criminal offence of domestic violence to include a former spouse or partner",3,5,,,0,1,0,0,0,0,,1247,UPR1245,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Angola,Africa,AU,Accepted,4,16,2013,1,1,,1,,,1339,1252,Carry out efforts in harmonizing legal provisions to guarantee the rights of victims of domestic violence,2,5,,,0,1,0,0,0,0,,1248,UPR1246,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Lithuania,EEG,EU,Accepted,5,16,2013,1,1,,1,,,1340,1253,"Take additional measures in order to improve the implementation of legislation protecting against domestic violence, including through awareness raising campaigns",3,4,,,0,1,0,0,1,0,,1249,UPR1247,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Lithuania,EEG,EU,Accepted,5,16,2013,1,1,,1,,,1340a,1254,"Take additional measures in order to improve the implementation of legislation protecting against domestic violence, including through  training on domestic violence for officials",3,6,,,0,1,0,0,1,0,,1250,UPR1248,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,"Korea, Republic of",Asia,,Accepted,4,16,2013,1,1,,1,,,1341,1255,"Come up with a comprehensive national strategy to prevent and combat domestic violence, and conduct awareness campaigns at the national level",3,4,,,0,0,0,0,1,1,,1251,UPR1249,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Moldova,EEG,"CIS, OIF",Accepted,4,16,2013,1,1,,1,,,1342,1256,Implement the national strategy to prevent domestic violence,2,7,,,0,0,0,0,1,1,,1252,UPR1250,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Moldova,EEG,"CIS, OIF",Accepted,4,16,2013,1,1,,1,,,1342a,1257,provide training for relevant officials on domestic violence,3,6,,,0,1,0,0,1,0,,1253,UPR1251,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Norway,WEOG,,Accepted,4,16,2013,1,1,,1,,,1343,1258,Fully implement the national strategy to prevent domestic violence,3,7,,,0,0,0,0,1,1,,1254,UPR1252,UPR
Serbia,345,EEG,,"Women's rights, rights of the child, human rights education and training",1,Norway,WEOG,,Accepted,4,16,2013,1,1,,1,,,1343a,1259,conduct awareness raising campaigns and training on domestic violence for officials,3,6,,,0,1,0,0,1,0,,1255,UPR1253,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Austria,WEOG,EU,Accepted,4,16,2013,1,1,,1,,,1344,1260,"Effectively combat domestic violence and establish shelters and support centres with medical, psychological and legal support",3,6,,,0,333,1,0,333,0,,1256,UPR1254,UPR
Serbia,345,EEG,,"Women's rights, rights of the child",1,Australia,WEOG,"PIF, Commonwealth",Accepted,5,16,2013,1,1,,1,,,1345,1261,"Give full and effective implementation to the national campaign to reduce violence against children and women in order to further reduce the occurrence of rape and domestic violence, sexual harassment, child abuse including in educational institutions and child marriage",3,4,,,0,0,1,0,0,0,,1257,UPR1255,UPR
Serbia,345,EEG,,"Women's rights, trafficking, rights of the child, justice",1,Thailand,Asia,ASEAN,Accepted,4,16,2013,1,1,,1,,,1346,1262,"Adopt comprehensive measures to ensure access to justice, provision of compensation and assistance to facilitate reintegration into local communities for victims of trafficking, particularly women and children",2,3,,,0,0,0,0,1,1,,1258,UPR1256,UPR
Serbia,345,EEG,,Women's rights,1,Lithuania,EEG,EU,Accepted,4,16,2013,1,,1,1,,,1348,1263,Increase the representation of women within the State and local administration,1,8,,,999,999,1,999,999,999,,1259,UPR1257,UPR
Serbia,345,EEG,,Women's rights,1,Ukraine,EEG,CIS,Accepted,4,16,2013,1,,1,1,,,1349,1264,"Ensure that men and women are treated equally, including equal pay for equal work",1,8,,,999,999,1,999,999,999,,1260,UPR1258,UPR
Slovakia,317,EEG,EU,Women's rights,1,Algeria,Africa,"AU, OIC, AL",Accepted,4,5,2009,1,,1,1,,,1378,1280,"Make efforts to correct inequalities between men and women in the area of remuneration, especially through the introduction of effective measures as part of the National Strategy 2009-2013 for sex parity, which is being prepared.",3,8,,,0,1,0,0,0,0,,1261,UPR1259,UPR
Slovakia,317,EEG,EU,"Women's rights, treaty bodies",1,Algeria,Africa,"AU, OIC, AL",Accepted,4,5,2009,1,,1,1,,,1379,1281,"Take systematic measures, including temporary special measures, with a view to increasing the representation of women in decision-making and political organs, as recommended by the Committee on the Elimination of Discrimination against Women.",1,6,,,999,333,1,999,999,999,,1262,UPR1260,UPR
Slovakia,317,EEG,EU,"Women's rights, international instruments",1,Angola,Africa,AU,Accepted,4,5,2009,1,,1,1,,,1380,1282,Take effective legislative measures to achieve gender parity in accordance with the Convention on the Elimination of All Forms of Discrimination against Women.,2,5,,,0,1,0,0,0,0,,1263,UPR1261,UPR
Slovakia,317,EEG,EU,Women's rights,1,Argentina,GRULAC,"OAS, OEI",Accepted,4,5,2009,1,1,,1,,,1381,1283,"Ensure that the legislation on violence against women is specific and comprehensive, covering all forms of violence.",3,5,,,0,0,0,0,0,1,,1264,UPR1262,UPR
Slovakia,317,EEG,EU,Women's rights,1,Argentina,GRULAC,"OAS, OEI",Accepted,4,5,2009,1,1,,1,,,1382,1284,Prioritize the implementation of measures to address all forms of violence against women in the family and in society and to ensure that women victims of violence have immediate means for protection and reparation.,3,6,,,0,0,0,0,1,1,,1265,UPR1263,UPR
Slovakia,317,EEG,EU,Women's rights,1,Argentina,GRULAC,"OAS, OEI",Accepted,4,5,2009,1,,1,1,,,1383,1285,"Put into practice active policies to allow an increase in the representation of women in elected and decision-making positions, in particular in the public administration.",3,6,,,0,333,1,0,0,0,,1266,UPR1264,UPR
Slovakia,317,EEG,EU,"Women's rights, rights of the child",1,Azerbaijan,EEG,"OIC, CIS",Accepted,4,5,2009,1,1,,1,,,1384,1286,"Place high priority on the introduction of comprehensive measures to address all forms of violence against women and children, including redress and protection of the victims.",1,8,,,999,1,999,999,999,999,,1267,UPR1265,UPR
Slovakia,317,EEG,EU,Women's rights,1,Azerbaijan,EEG,"OIC, CIS",Accepted,4,5,2009,1,,1,1,,,1385,1287,"Step up efforts to eliminate occupational exclusion, to ensure equal pay for work of equal value to men and women.",1,8,,,999,1,999,999,999,999,,1268,UPR1266,UPR
Slovakia,317,EEG,EU,Women's rights,1,Germany,WEOG,EU,Accepted,4,5,2009,1,,1,1,,,1387,1288,Adopt further administrative and educational measures to narrow and close the wage gap and enact equal pay for work of equal value.,2,4,,,0,0,0,0,0,1,,1269,UPR1267,UPR
Slovakia,317,EEG,EU,"Women's rights, rights of the child",1,Nigeria,Africa,"AU, OIC, Commonwealth",Accepted,4,5,2009,1,1,,1,,,1388,1289,"Adopt preventive measures, including through regional cooperation, on sexual exploitation of women, particularly minors.",2,1,,,0,1,0,0,0,0,,1270,UPR1268,UPR
Slovakia,317,EEG,EU,Women's rights,1,Portugal,WEOG,"EU, OEI",Accepted,4,5,2009,1,1,,1,,,1390,1290,Give high priority to the introduction of comprehensive and holistic measures to address all forms of violence against women and to protect its victims.,1,8,,,999,1,999,999,999,999,,1271,UPR1269,UPR
Slovakia,317,EEG,EU,"Women's rights, torture and other CID treatment, rights of the child",1,Sweden,WEOG,EU,Accepted,4,5,2009,1,1,,1,,,1392,1291,Take further steps to ensure that the legislation on violence against women and girls is fully in line with international standards and includes prohibition of corporal punishment in the home.,3,5,,,0,0,0,1,1,0,,1272,UPR1270,UPR
Slovakia,317,EEG,EU,"Women's rights, minorities",1,Kazakhstan,Asia,"OIC, CIS",Accepted,2,5,2009,1,1,,1,,1,1393,1292,"Continue its efforts and strong policy to address all forms of violence and discrimination against women, minorities and other vulnerable groups.",1,6,,,999,1,999,999,999,999,,1273,UPR1271,UPR
Slovakia,317,EEG,EU,"Women's rights, rights of the child",1,Turkey,WEOG,OIC,Accepted,2,5,2009,1,1,,1,,,1394,1293,Pursue effective policies in combating violence against women and children.,1,6,,,999,1,999,999,999,999,,1274,UPR1272,UPR
Slovakia,317,EEG,EU,"Women's rights, rights of the child, disabilities",1,Moldova,EEG,"CIS, OIF",Accepted,1,5,2009,1,1,,1,,,1395,1294,"Share with the members of the international community its best practices regarding human rights, particularly on the new policy on domestic violence and persons with disabilities.",3,1,,,1,0,0,0,0,0,,1275,UPR1273,UPR
Slovakia,317,EEG,EU,"Women's rights, rights of the child, labour",1,Iran,Asia,OIC,Noted,4,5,2009,1,1,,1,,,1396,1295,"Combat trafficking and sexual exploitation of women and children, and exploitation of children in the workplace.",1,8,,,999,333,1,999,999,999,,1276,UPR1274,UPR
Slovakia,317,EEG,EU,"Women's rights, torture and other CID treatment",1,Cuba,GRULAC,"OAS, OEI, ACS",Noted,5,5,2009,1,1,,1,,,1397,1296,Proceed to carry out impartial and independent investigations of all complaints from women alleging to have been subjected to forced sterilization in order to determine who is responsible and bring them to justice.,3,3,,,0,0,1,0,0,0,,1277,UPR1275,UPR
Slovakia,317,EEG,EU,"Women's rights, torture and other CID treatment, minorities",1,Cuba,GRULAC,"OAS, OEI, ACS",Noted,4,5,2009,1,1,,1,,1,1398,1297,"Guarantee that no women belonging to minority groups, including Roma, can be subject to practices of forced sterilization and that victims of such practices are provided with the necessary reparation.",3,3,,,0,0,0,0,1,1,,1278,UPR1276,UPR
